wspeed,wgust,temp,humid,dewp
0,4,32.7,61,20.8
0,5,32.7,61,20.8
0,12,32.9,61,20.8
0,7,33.3,61,21.2
2.9,5,33.4,61,21.4
0.9,7,33.6,60,21.2
0,6,34,59,21.2
0,8,34.2,59,21.4
2,9,34.3,59,21.6
2,14,34.3,58,21
0,12,34.9,58,21.6
0,6,35.8,58,22.5
0,4,36.1,55,21.6
0,6,36.1,55,21.6
0.9,6,36.1,55,21.6
2.9,6,36.7,56,22.5
0.9,9,37,54,21.9
0.9,6,37.2,54,22.1
0,9,38.1,54,23
0,7,38.5,53,22.8
4.9,3,38.7,52,22.6
4.9,13,38.8,52,22.6
2,11,38.8,51,22.3
0.9,7,39.6,50,22.5
0.9,4,39.7,50,22.6
0.9,13,39.6,50,22.5
0,10,40.3,51,23.5
2,2,40.3,49,22.6
6,15,40.6,48,22.5
2.9,12,41.5,48,23.4
2.9,4,41.7,47,23
0.9,8,41.2,46,21.9
0,5,41.4,49,23.7
2,9,41.7,48,23.5
0,7,42.6,46,23.4
0,5,43.2,45,23.2
0,3,44.1,46,24.6
2.9,11,45,44,24.4
0.9,10,45,43,23.7
0.9,12,44.6,45,24.6
4.9,9,44.4,44,23.9
0,11,43.9,44,23.4
2,9,44.8,47,25.7
2,4,44.4,44,23.9
0,5,44.2,44,23.7
0,5,45.1,44,24.4
0,6,44.8,43,23.7
0,6,45.7,44,25
0.9,5,46,44,25.3
0.9,14,46.8,42,24.8
0,10,46.9,43,25.5
0,5,46.4,44,25.7
2,14,46.8,43,25.5
0,4,46.8,43,25.5
0,10,46,43,24.8
2.9,9,47.3,43,25.9
0,12,47.7,43,26.2
2,10,48.4,42,26.4
2.9,18,47.8,42,25.9
0,9,47.8,43,26.4
2,12,48.4,42,26.4
2,17,47.5,42,25.5
0,5,47.5,42,25.5
2.9,9,48.4,42,26.4
0,11,48.4,44,27.5
0,10,47.5,42,25.5
0.9,18,47.1,45,26.8
0,14,47.5,42,25.5
0,9,47.5,44,26.6
0,12,47.7,43,26.2
0,11,48.2,42,26.2
0,5,47.8,41,25.3
0,11,48.7,45,28.4
0,11,48.9,43,27.3
0.9,12,48.6,42,26.4
0.9,6,48.7,43,27.3
0,7,48.6,42,26.4
0,4,48.7,43,27.3
0,9,49.3,43,27.7
4,3,48.7,43,27.3
0.9,11,49.3,43,27.7
0,11,49.3,43,27.7
0,10,48.4,41,25.7
0,13,48.4,42,26.4
0,14,48.2,42,26.2
0,10,48.6,43,27.1
0,11,48.4,43,27
2,5,48.4,43,27
0,3,48,42,26.1
0,11,47.8,43,26.4
0,7,48,44,27.1
0,8,48,44,27.1
0,9,47.7,43,26.2
0,6,47.5,44,26.6
0.9,9,47.7,46,27.9
0,10,47.5,46,27.7
0,11,47.5,46,27.7
0,4,47.1,46,27.3
0,4,47.1,46,27.3
0,11,46.9,47,27.7
0,7,46.9,47,27.7
0,6,46.8,48,28
2,7,46.4,50,28.8
2.9,7,46,51,28.9
0,3,45.7,51,28.6
0,6,45.5,53,29.3
2,6,45.1,53,28.9
0,12,45,53,28.9
0,7,44.8,53,28.8
0,7,44.6,53,28.6
0,9,44.4,54,28.8
0,9,44.2,54,28.6
0,10,44.1,56,29.3
0,9,43.9,55,28.8
0,5,43.9,56,29.1
0,4,43.7,56,29.1
0,10,43.5,57,29.3
0,11,43.5,56,28.9
0,9,43.5,56,28.9
0,11,43.5,56,28.9
0,10,43.3,57,29.1
0,9,43.2,57,28.9
0.9,7,43.2,58,29.3
0,10,43,57,28.8
0,5,43,58,29.3
2,7,42.8,57,28.6
0,7,43,57,28.8
0,10,42.8,57,28.6
0,11,42.6,57,28.4
0,10,42.6,57,28.4
0,8,42.4,57,28.2
0,8,42.4,57,28.2
0,5,42.4,58,28.8
0,6,42.4,58,28.8
0,4,42.4,58,28.8
0,8,42.3,59,28.9
0,7,42.3,59,28.9
0,8,42.3,58,28.6
2,10,42.1,59,28.8
0,7,42.1,59,28.8
0,6,42.1,60,29.1
0,6,42.1,59,28.8
2,6,42.1,59,28.8
0,5,42.1,58,28.4
0,7,42.1,58,28.4
0,6,42.1,58,28.4
0,9,42.1,59,28.8
0,10,41.9,58,28.2
0,7,42.1,59,28.8
0,12,41.9,59,28.6
0.9,5,41.7,60,28.9
0,3,41.7,59,28.4
0,5,41.7,60,28.9
0,6,41.5,60,28.8
0,10,41.5,60,28.8
0,5,41.5,61,29.1
0,7,41.4,61,28.9
0,2,41.4,62,29.3
0,5,41.4,61,28.9
0,3,41.4,62,29.3
0,6,41.4,62,29.3
0,6,41.4,61,28.9
0,7,41.4,61,28.9
0,6,41.4,61,28.9
0,6,41.4,61,28.9
0,4,41.4,61,28.9
0,7,41.4,61,28.9
0,6,41.4,61,28.9
0,5,41.2,61,28.8
0,6,41.2,61,28.8
0,4,41.2,61,28.8
0,7,41,61,28.6
0,5,41.2,61,28.8
2,3,41,61,28.6
0,5,41,61,28.6
0,5,41,61,28.6
0,0,41,61,28.6
0,4,40.8,61,28.4
0,7,40.8,62,28.8
0,4,40.8,62,28.8
0,5,40.8,62,28.8
0,5,40.8,62,28.8
0,4,40.8,62,28.8
0,7,40.6,63,29.1
0,2,40.6,63,29.1
0,3,40.6,63,29.1
0,6,40.6,63,29.1
0,11,40.5,63,28.9
0,6,40.5,63,28.9
0,3,40.5,63,28.9
0,6,40.5,64,29.3
0,3,40.5,64,29.3
0,6,40.5,64,29.3
0,3,40.3,64,29.1
0,6,40.3,64,29.1
0,5,40.3,64,29.1
0,6,40.3,65,29.5
0.9,6,40.1,64,28.9
0,4,39.9,64,28.8
0,5,39.9,64,28.8
0,4,39.9,64,28.8
0,4,39.9,64,28.8
0,4,39.9,64,28.8
0,1,39.9,64,28.8
0,6,39.9,64,28.8
0,6,39.9,64,28.8
0,3,39.9,64,28.8
0,11,39.9,64,28.8
0,3,39.9,64,28.8
0,3,39.9,64,28.8
0,4,39.9,64,28.8
0,4,39.9,64,28.8
0,3,39.9,64,28.8
0,0,39.9,64,28.8
0,5,39.9,64,28.8
0,4,39.9,64,28.8
0,4,39.9,64,28.8
0,3,39.9,65,29.1
0,4,39.9,65,29.1
0,3,39.9,65,29.1
0,3,39.9,65,29.1
0,2,39.9,64,28.8
0,3,39.9,64,28.8
0,6,39.9,64,28.8
0,3,39.9,65,29.1
0,3,40.1,65,29.3
0,3,40.1,64,28.9
0,0,40.1,65,29.3
0,4,40.1,65,29.3
0,2,40.1,65,29.3
0,0,40.1,65,29.3
0,2,40.1,64,28.9
0,2,40.1,65,29.3
0,1,40.1,64,28.9
0,0,40.1,64,28.9
0,0,40.1,64,28.9
0,2,40.1,65,29.3
0.9,2,40.1,65,29.3
4,2,40.1,65,29.3
0,0,40.1,65,29.3
0.9,0,40.1,65,29.3
0,1,40.1,64,28.9
0.9,1,40.1,64,28.9
0,3,39.9,64,28.8
0,2,40.1,64,28.9
0,1,40.1,64,28.9
0,1,40.1,64,28.9
2,0,40.1,64,28.9
0,0,40.1,64,28.9
0,2,40.1,64,28.9
0,4,40.1,64,28.9
0,3,40.3,64,29.1
0,0,40.3,64,29.1
0,4,40.3,65,29.5
0,3,40.3,65,29.5
0,0,40.3,65,29.5
0,3,40.3,65,29.5
0,2,40.3,65,29.5
0,1,40.3,65,29.5
0,0,40.3,65,29.5
0,0,40.3,65,29.5
0,0,40.3,65,29.5
0,0,40.3,65,29.5
0,0,40.3,65,29.5
0,0,40.5,66,30
0,0,40.5,66,30
0,0,40.3,65,29.5
0,1,40.5,65,29.7
0,0,40.5,65,29.7
0,0,40.5,65,29.7
0,0,40.5,65,29.7
0,0,40.5,65,29.7
0,0,40.5,65,29.7
0,0,40.5,65,29.7
0,0,40.5,65,29.7
0,0,40.6,65,29.8
0,0,40.6,65,29.8
0,0,40.6,65,29.8
0,0,40.6,65,29.8
0,0,40.8,65,30
0,2,40.8,65,30
0,0,40.8,65,30
0,2,41,65,30.2
0,3,41.2,65,30.4
0,4,41.2,65,30.4
0,3,41.2,65,30.4
0,0,41.2,65,30.4
0,3,41.4,65,30.6
0,3,41.4,65,30.6
0,3,41.4,65,30.6
0,2,41.5,65,30.7
0,0,41.5,65,30.7
0.9,3,41.7,66,31.3
0,2,41.7,66,31.3
0,3,41.9,67,31.8
0,4,41.9,67,31.8
0.9,2,41.9,67,31.8
0,2,42.1,67,32
0,3,42.1,66,31.5
4,5,42.1,67,32
0,4,42.1,67,32
0,4,42.3,67,32.2
0,3,42.3,68,32.5
0,2,42.4,68,32.7
0,2,42.4,69,33.1
0,0,42.4,69,33.1
0,0,42.4,70,33.4
0,2,42.6,70,33.4
0,2,42.6,70,33.4
0,4,42.6,71,33.8
0,2,42.6,71,33.8
0,2,42.6,72,34.2
0,0,42.8,73,34.7
0,4,43,73,34.9
0,3,43,74,35.2
2,4,43,74,35.2
0,2,43,75,35.6
0,3,43,75,35.6
0,3,42.8,76,35.8
0,2,42.8,76,35.8
0,5,42.8,76,35.8
0,4,42.6,76,35.6
0,5,42.6,77,36
0,3,42.6,77,36
0,5,42.6,78,36.3
0,5,42.6,78,36.3
0,0,42.6,78,36.3
0,2,42.6,79,36.5
0,0,42.4,79,36.3
0.9,0,42.4,79,36.3
0,2,42.4,80,36.7
0,4,42.4,80,36.7
0,0,42.4,80,36.7
0,4,42.3,80,36.5
0,3,42.3,81,36.9
0,2,42.3,81,36.9
0,2,42.3,81,36.9
0,4,42.3,81,36.9
0,2,42.3,81,36.9
0,4,42.3,82,37.2
0,0,42.3,82,37.2
0,3,42.3,82,37.2
0,3,42.3,82,37.2
0,4,42.3,83,37.4
0,1,42.3,83,37.4
0,3,42.3,83,37.4
0,1,42.3,83,37.4
0,3,42.3,83,37.4
0,3,42.1,84,37.6
0,3,42.1,84,37.6
0,4,42.1,84,37.6
0,4,42.1,84,37.6
0,3,42.1,84,37.6
0,3,42.1,84,37.6
2,3,42.1,85,37.9
0,3,42.1,85,37.9
0,0,42.1,85,37.9
0,0,42.1,85,37.9
0,0,42.1,85,37.9
0,1,42.1,85,37.9
0,2,41.9,85,37.8
0,2,41.9,86,37.9
0,0,41.9,86,37.9
0,0,42.1,86,38.1
0,0,42.1,86,38.1
0,0,42.3,86,38.3
0.9,0,42.3,86,38.3
0,0,42.3,87,38.7
0.9,0,42.3,87,38.7
0,0,42.3,87,38.7
0,0,42.4,87,38.8
0,1,42.4,87,38.8
0,3,42.6,87,39
2,3,42.6,87,39
0,2,42.6,88,39.4
0,3,42.4,88,39.2
0,0,42.4,88,39.2
0.9,0,42.4,88,39.2
0,0,42.4,88,39.2
0,0,42.4,88,39.2
2,0,42.4,88,39.2
2,0,42.4,88,39.2
0,0,42.4,88,39.2
0,0,42.3,88,39
0,0,42.3,88,39
0,0,42.3,88,39
0,0,42.3,88,39
0,0,42.1,88,38.8
0,0,42.1,88,38.8
0,0,42.1,88,38.8
2,0,42.1,88,38.8
0,0,41.9,88,38.7
0,1,41.7,89,38.7
0,2,41.7,89,38.7
0,2,41.7,89,38.7
0,0,41.5,89,38.5
0,0,41.5,89,38.5
0.9,0,41.5,89,38.5
0,0,41.5,89,38.5
0,0,41.5,89,38.5
2,0,41.5,89,38.5
2.9,0,41.5,89,38.5
0,0,41.5,89,38.5
0,0,41.5,89,38.5
0,0,41.5,89,38.5
0,0,41.5,89,38.5
0,0,41.5,89,38.5
0,0,41.5,89,38.5
0,0,41.5,89,38.5
0,0,41.5,89,38.5
0,0,41.5,89,38.5
0,0,41.5,90,38.8
0,0,41.5,90,38.8
0,0,41.5,90,38.8
0,0,41.5,90,38.8
0,0,41.5,90,38.8
0.9,0,41.5,90,38.8
0,1,41.5,90,38.8
2.9,0,41.5,90,38.8
0,0,41.5,90,38.8
0,2,41.4,90,38.7
0,1,41.4,90,38.7
0,0,41.4,90,38.7
0,0,41.4,90,38.7
0,4,41.4,90,38.7
0,0,41.4,90,38.7
2.9,2,41.4,90,38.7
0,0,41.4,90,38.7
0,0,41.4,90,38.7
0,0,41.4,90,38.7
0,0,41.4,90,38.7
0.9,1,41.4,90,38.7
0,1,41.4,90,38.7
0,4,41.4,90,38.7
2,4,41.4,90,38.7
0.9,1,41.4,90,38.7
0,5,41.4,90,38.7
0,5,41.4,90,38.7
0,4,41.4,90,38.7
0,4,41.4,90,38.7
0,3,41.4,90,38.7
0,3,41.4,90,38.7
0,3,41.4,90,38.7
0.9,2,41.4,90,38.7
0,3,41.4,90,38.7
0,0,41.4,90,38.7
0,0,41.4,90,38.7
0,2,41.4,90,38.7
2.9,0,41.4,90,38.7
0,1,41.4,90,38.7
0,0,41.4,90,38.7
0,3,41.4,90,38.7
2,4,41.4,91,39
0,0,41.4,91,39
0,0,41.4,91,39
0,3,41.4,91,39
0,3,41.4,91,39
0,2,41.4,91,39
0,2,41.4,91,39
0,0,41.4,91,39
0,0,41.4,91,39
0,0,41.4,91,39
0,2,41.5,91,39.2
0,2,41.5,91,39.2
0,0,41.5,91,39.2
0,1,41.5,91,39.2
0,0,41.5,91,39.2
0,0,41.5,91,39.2
0,0,41.5,91,39.2
0,3,41.5,91,39.2
0,0,41.5,91,39.2
0,0,41.5,91,39.2
0,0,41.5,91,39.2
0,0,41.5,91,39.2
0,2,41.5,91,39.2
0,0,41.7,91,39.2
0,0,41.7,91,39.2
0,1,41.7,91,39.2
0,0,41.7,91,39.2
0,2,41.7,91,39.2
0,0,41.7,91,39.2
0,0,41.7,91,39.2
0,1,41.7,91,39.2
0,0,41.9,91,39.4
0,0,41.9,91,39.4
0,3,41.9,91,39.4
0,0,42.1,91,39.6
0,0,42.1,91,39.6
0,0,42.1,91,39.6
0,0,42.1,91,39.6
0,0,42.1,91,39.6
0,0,42.1,91,39.6
0,0,42.1,91,39.6
0,0,42.1,91,39.6
0,0,42.1,91,39.6
0,0,42.1,91,39.6
0,0,42.1,91,39.6
0,0,42.1,91,39.6
0,0,42.1,91,39.6
0,0,42.1,91,39.6
0,0,42.1,91,39.6
0,5,42.1,91,39.6
0,0,42.1,91,39.6
0,2,42.1,91,39.6
0,2,42.1,91,39.6
0,2,42.3,91,39.7
0,0,42.3,91,39.7
0,0,42.3,91,39.7
0,2,42.3,91,39.7
0,1,42.4,91,39.9
0,3,42.4,91,39.9
0,1,42.4,91,39.9
0,2,42.4,91,39.9
0,3,42.4,91,39.9
0,3,42.4,91,39.9
0,0,42.6,91,40.1
2,0,42.6,91,40.1
0,0,42.6,91,40.1
0,0,42.6,91,40.1
0,1,42.8,91,40.3
0,2,42.8,91,40.3
0,4,42.8,91,40.3
0,0,42.8,91,40.3
2,0,42.8,91,40.3
0,2,43,91,40.5
0,3,43,91,40.5
0,3,43,91,40.5
0,2,43,91,40.5
0,2,43,91,40.5
0,0,43,91,40.5
0,0,43,91,40.5
0,0,43,91,40.5
0,3,43,91,40.5
0,3,43,92,40.8
0,2,43.2,92,41
0,3,43.2,92,41
0,0,43.2,92,41
0,0,43.2,92,41
0,0,43.2,92,41
0,3,43.2,92,41
0,0,43.2,92,41
0,4,43.3,92,41.2
0,0,43.3,92,41.2
0.9,3,43.3,92,41.2
0,0,43.3,92,41.2
0,2,43.3,92,41.2
0,0,43.3,92,41.2
0,2,43.3,92,41.2
0,2,43.5,92,41.4
0,2,43.3,92,41.2
0,4,43.5,92,41.4
0,0,43.5,92,41.4
0,3,43.5,92,41.4
0,3,43.5,92,41.4
0,0,43.7,92,41.5
0,0,43.9,92,41.7
0,3,44.1,92,41.9
0,3,44.2,92,42.1
4,2,44.2,92,42.1
0,0,44.4,92,42.3
0,3,44.6,92,42.4
0,1,44.8,92,42.6
0,2,45,92,42.8
0,0,45,92,42.8
0,2,45,92,42.8
0,2,45,92,42.8
0,3,45.1,92,43
0,6,45.1,92,43
0,4,45.3,92,43.2
0,3,45.3,92,43.2
0,0,45.5,92,43.3
0,0,45.7,92,43.5
0,0,46,92,43.9
0,0,46.2,92,44.1
0,2,46.4,92,44.2
0,2,46.6,93,44.6
0,0,46.8,92,44.6
0,0,46.8,92,44.6
0,2,46.9,92,44.8
0,2,46.9,92,44.8
0,0,47.1,93,45.1
0,0,47.5,93,45.5
0,0,47.7,93,45.7
0,0,47.7,92,45.5
0,0,47.8,93,45.9
0,5,48,93,46
0.9,3,48.2,93,46.2
0,0,48.4,93,46.4
0,0,48.6,93,46.6
0,3,48.7,93,46.8
0,2,48.9,93,46.9
0,3,49.1,93,47.1
0,3,49.3,93,47.3
0,3,49.5,93,47.5
0.9,4,49.5,93,47.5
0.9,1,49.6,93,47.7
0,3,49.6,93,47.7
0,6,49.8,93,47.8
2,3,50,93,48
2,1,50.2,93,48.2
2,0,50.4,93,48.4
0.9,0,51.1,93,49.1
2,0,51.4,93,49.5
0,0,52,93,50
4,3,52.2,92,49.8
0,0,52.5,92,50.2
0,3,52.5,92,50.2
0,2,52.5,91,50
0,0,52.3,91,49.8
0,2,52.3,90,49.5
2,0,52.9,91,50.4
2,4,52.9,90,50
2,4,52.9,89,49.6
2,0,53.1,89,49.8
2,2,53.1,89,49.8
0,6,52.9,88,49.5
0,4,53.2,88,49.8
0,0,53.8,87,50
0,4,53.8,87,50
0,2,53.6,87,49.8
0,1,53.8,87,50
0,5,53.8,87,50
0,2,53.8,86,49.6
0,0,54,86,49.8
0.9,2,54.1,85,49.8
0,0,54.1,85,49.8
0,4,54.3,85,49.8
2,5,54.5,84,49.8
0,4,54.7,84,50
0,0,54.7,84,50
0,3,54.7,83,49.6
0,0,54.7,83,49.6
0,0,54.7,83,49.6
0,0,54.7,83,49.6
0,3,54.7,83,49.6
0,3,54.7,83,49.6
0,0,54.7,83,49.6
0,0,54.7,83,49.6
0,0,54.7,83,49.6
2,1,54.7,83,49.6
4,4,54.7,82,49.3
0,0,54.5,82,49.1
0,0,54.5,82,49.1
0.9,0,54.5,82,49.1
0,0,54.5,82,49.1
0,0,54.5,82,49.1
0,0,54.7,82,49.3
0,0,54.7,82,49.3
0,0,54.7,82,49.3
0,0,54.7,82,49.3
0.9,0,54.7,82,49.3
0,0,54.7,82,49.3
0,0,54.7,82,49.3
0.9,0,54.7,82,49.3
0,0,54.7,82,49.3
0,0,54.7,82,49.3
0,2,54.7,81,48.9
2,0,54.7,81,48.9
0,0,54.5,81,48.7
2,0,54.5,81,48.7
0,0,54.3,81,48.6
0,0,54.3,81,48.6
0,0,54.3,81,48.6
0,0,54.3,81,48.6
0,0,54.3,81,48.6
0,0,54.3,81,48.6
0,0,54.1,81,48.4
0,3,54.1,81,48.4
0,3,54.1,81,48.4
0,2,54,81,48.2
0,6,54,81,48.2
0,7,54,81,48.2
0,5,53.8,81,48
0,11,53.8,81,48
0,6,53.6,81,47.8
0,8,53.6,81,47.8
0.9,4,53.4,81,47.7
0.9,10,53.4,81,47.7
0,5,53.4,82,48
0,5,53.2,82,47.8
0,9,53.2,82,47.8
0,9,53.2,82,47.8
0,6,53.2,82,47.8
0,6,53.1,82,47.7
0,5,53.1,82,47.7
0,4,53.1,82,47.7
0,5,52.9,82,47.5
0,6,52.9,83,47.8
0,5,52.9,83,47.8
0,5,52.9,83,47.8
0,6,52.9,83,47.8
0,11,52.7,83,47.7
0,9,52.7,83,47.7
0,5,52.7,83,47.7
0,7,52.5,83,47.5
0,10,52.5,83,47.5
0,10,52.5,83,47.5
0,7,52.5,83,47.5
0,5,52.5,83,47.5
0,7,52.3,83,47.3
0,10,52.3,83,47.3
0,6,52.3,83,47.3
0,6,52.3,83,47.3
0,10,52.3,83,47.3
0,11,52.3,83,47.3
0,7,52.2,83,47.1
0,5,52.2,83,47.1
0,16,52.2,83,47.1
0,6,52.2,84,47.5
0,15,52.2,84,47.5
0,11,52.2,84,47.5
0,6,52.2,84,47.5
0,6,52.2,84,47.5
0,12,52,84,47.3
0,12,52,84,47.3
0,5,52,84,47.3
0,12,52,84,47.3
0,11,52,84,47.3
0,9,52,84,47.3
0,12,52,84,47.3
0,10,52,84,47.3
0,5,51.8,84,47.1
0,13,51.6,84,46.9
0,5,51.6,84,46.9
0,12,51.4,84,46.8
0,11,51.4,84,46.8
0,11,51.3,84,46.6
0,10,50.9,84,46.2
0,5,50.5,83,45.5
0,6,50.4,83,45.3
0,9,50.2,84,45.5
0,14,49.8,84,45.1
0,10,49.6,84,45
0,9,49.5,84,44.8
0,8,49.5,84,44.8
0,9,49.3,84,44.6
0,11,49.3,84,44.6
0,7,49.5,85,45.1
0,6,49.5,85,45.1
0,13,49.6,85,45.3
0,6,49.6,85,45.3
0,6,49.6,85,45.3
0,10,49.6,86,45.7
0,5,49.8,86,45.9
0,5,49.8,86,45.9
0,10,49.8,86,45.9
0,4,49.8,86,45.9
0,11,50,86,46
0,6,49.8,86,45.9
0,9,49.8,86,45.9
0,6,49.8,86,45.9
0,13,49.8,86,45.9
0,6,50,86,46
0,7,50,87,46.2
0,7,50.2,87,46.4
0,7,50.4,87,46.6
2.9,9,50.5,87,46.8
2,7,50.5,88,47.1
0,5,50.7,88,47.3
0,7,50.7,88,47.3
2.9,8,50.7,88,47.3
0.9,9,50.7,88,47.3
0,7,50.7,88,47.3
0,10,50.5,88,47.1
2.9,6,50.4,88,46.9
2,6,50,87,46.2
0,4,48.9,86,45
0,7,48,86,44.1
2,10,47.1,86,43.2
0,11,46.8,86,42.8
0,6,46.6,87,43
2.9,9,46.2,87,42.6
6,7,46,87,42.4
2.9,7,45.7,87,42.1
2.9,11,45.3,87,41.7
0,5,45.1,87,41.5
0.9,7,45,87,41.4
0,6,44.6,87,41
0.9,5,44.2,87,40.6
0,6,43.9,87,40.3
0,7,43.5,87,39.9
0,7,43.3,87,39.7
0.9,6,43.2,87,39.6
2.9,8,43,87,39.4
0,3,43,87,39.4
0,9,43,87,39.4
0,4,42.6,87,39
2,4,42.4,86,38.5
0,6,42.4,86,38.5
0,5,42.1,86,38.1
2,2,41.9,86,37.9
2.9,4,41.7,86,37.8
4,9,41.5,86,37.6
0,9,41.4,85,37.2
2.9,2,41.4,85,37.2
2,6,41.4,85,37.2
2.9,5,41.2,85,37
0.9,5,41.2,85,37
0.9,5,41.2,85,37
0.9,6,41.2,85,37
0.9,3,41,85,36.9
4,4,40.8,85,36.7
2,7,40.6,85,36.5
0,2,40.6,85,36.5
0,4,40.5,85,36.3
0.9,5,40.5,84,36
2,5,40.5,85,36.3
0,1,40.5,84,36
8.9,5,40.3,84,35.8
4.9,3,40.1,84,35.6
0,6,39.9,84,35.4
2,2,39.7,84,35.2
0,5,39.7,84,35.2
0,4,39.7,84,35.2
0.9,4,39.7,84,35.2
0,5,39.7,84,35.2
0,5,39.6,84,35.1
0.9,2,39.6,84,35.1
2.9,3,39.6,84,35.1
2,5,39.4,84,34.9
0,5,39.4,84,34.9
0,3,39.2,84,34.7
2,5,39,83,34.3
2.9,9,39,83,34.3
2.9,7,38.8,83,34.2
0,4,38.8,83,34.2
0,3,38.8,83,34.2
4,5,38.8,83,34.2
2.9,4,38.7,83,34
6.9,5,38.7,83,34
0,5,38.7,83,34
4,1,38.5,83,33.8
4,9,38.5,83,33.8
4,5,38.3,83,33.6
0,2,38.1,83,33.4
2.9,9,38.1,83,33.4
2.9,6,38.1,83,33.4
6.9,6,37.9,83,33.3
0,4,37.9,83,33.3
6.9,6,37.9,83,33.3
0,7,37.9,83,33.3
4,11,37.9,83,33.3
4.9,11,37.9,83,33.3
0,6,37.9,83,33.3
0,2,37.8,83,33.1
2.9,5,37.8,83,33.1
0,3,37.8,83,33.1
2.9,1,37.8,83,33.1
0,10,37.8,83,33.1
6,5,37.8,83,33.1
2,5,37.8,83,33.1
4.9,2,37.8,83,33.1
6,5,37.9,83,33.3
0,5,37.9,83,33.3
2.9,5,38.1,83,33.4
0,10,38.3,82,33.3
0,6,38.5,82,33.4
4,7,38.5,82,33.4
0.9,11,38.5,82,33.4
0.9,9,38.7,82,33.6
0,5,38.7,81,33.3
4,11,38.8,81,33.4
2.9,9,39,81,33.6
4.9,8,39.2,81,33.8
2,4,39.4,80,33.8
0.9,7,39.4,79,33.4
2.9,10,39.6,79,33.6
0,12,39.6,79,33.6
0,10,39.6,78,33.3
0.9,7,39.6,78,33.3
4,4,39.7,78,33.4
4,9,39.7,78,33.4
2,10,39.7,78,33.4
2,5,39.6,77,32.9
6.9,11,39.7,77,33.1
0,14,39.7,77,33.1
2.9,6,39.9,77,33.3
4,7,39.9,76,32.9
4,11,39.9,76,32.9
0,5,39.9,75,32.7
2,0,39.9,76,32.9
0,8,40.1,75,32.9
4,7,40.3,76,33.3
2,7,40.3,75,33.1
2.9,4,40.5,75,33.1
2.9,6,40.5,75,33.1
0,4,40.6,75,33.3
6.9,5,40.6,74,33.1
2,2,40.6,74,33.1
2,5,40.6,73,32.7
4.9,4,40.6,73,32.7
2,5,40.6,73,32.7
2,0,40.8,73,32.9
0.9,9,40.8,73,32.9
0,5,41,76,34
2,3,41,73,33.1
2.9,3,40.8,72,32.5
2,4,40.8,72,32.5
2,1,41.2,74,33.4
0.9,5,41.5,73,33.6
4.9,6,41.4,72,33.1
2.9,2,41.2,71,32.5
4.9,5,41.2,71,32.5
0,0,41.2,73,33.3
2.9,1,41.4,72,33.1
0.9,0,41.2,72,32.9
0.9,4,41.2,72,32.9
0,2,41.4,72,33.1
0.9,2,41.5,72,33.3
4,1,41,71,32.4
4,3,40.8,71,32.2
0.9,8,41.2,72,32.9
0,3,41.4,72,33.1
2,7,41.4,71,32.7
2.9,2,41.4,71,32.7
0,2,41.5,71,32.9
2,1,41.5,71,32.9
4,0,41.5,72,33.3
4.9,0,41.5,71,32.9
0,6,41.7,71,33.1
0,3,41.9,72,33.6
0,3,42.1,71,33.4
2.9,4,42.1,71,33.4
0.9,3,42.1,71,33.4
4.9,4,41.9,72,33.6
0,6,41.7,71,33.1
4,1,41.7,72,33.4
2.9,0,41.4,71,32.7
0.9,3,41.4,72,33.1
4.9,3,41.5,72,33.3
2,4,41.5,72,33.3
0,3,41.4,71,32.7
0,3,41.4,71,32.7
4,3,41.4,72,33.1
0,5,41.5,72,33.3
2.9,0,41.7,71,33.1
4.9,0,41.7,71,33.1
4,4,41.5,70,32.5
4,1,41.5,70,32.5
4,0,41.5,70,32.5
4.9,0,41.7,71,33.1
4.9,3,41.5,70,32.5
2.9,1,41.5,70,32.5
2,3,42.1,71,33.4
4,2,42.1,71,33.4
2,2,42.1,71,33.4
2.9,0,42.1,71,33.4
2,3,42.3,71,33.6
2.9,3,42.3,70,33.3
2,5,42.3,70,33.3
0.9,4,42.4,71,33.6
0,3,42.6,71,33.8
4.9,2,43,70,33.8
0.9,2,43,70,33.8
0,3,42.6,70,33.4
2,3,42.8,70,33.6
0,2,43,71,34.2
0,3,43,70,33.8
0.9,0,43,70,33.8
2.9,6,43,70,33.8
4,5,43,70,33.8
4.9,4,42.6,69,33.1
2.9,0,42.6,69,33.1
0,0,42.8,70,33.6
0.9,6,43,70,33.8
0,6,43,70,33.8
0,6,43,70,33.8
2,5,43,70,33.8
4,5,43.2,70,34
0,7,43.2,70,34
0,5,43.2,70,34
0.9,9,43.2,70,34
0,0,43.3,70,34.2
0.9,10,43.3,70,34.2
2.9,5,43.3,70,34.2
0,6,43.3,70,34.2
2.9,6,43.3,70,34.2
0,10,43.3,70,34.2
0.9,11,43.3,70,34.2
0,6,43.3,70,34.2
0,5,43.3,70,34.2
0.9,5,43.3,70,34.2
0.9,4,43.3,70,34.2
2,6,43.3,70,34.2
0,8,43.3,70,34.2
0,9,43.3,70,34.2
2.9,5,43.5,70,34.3
0,6,43.5,70,34.3
0,4,43.5,70,34.3
0.9,5,43.3,70,34.2
0,6,43.3,70,34.2
0.9,6,43.3,70,34.2
0,7,43.3,70,34.2
0,7,43.3,70,34.2
0,7,43.3,70,34.2
4,9,43.3,70,34.2
0,3,43.3,70,34.2
0,10,43.3,70,34.2
2,7,43.3,70,34.2
